oid,TableID,ParentTableID,TableName,TableUserName,ParentTableName,ParentTableUserName,ValueID,ShortStringValue,LongStringValue,ParentValueID,SortIndex,Namespace,DateCreated,DateModified,IsDeleted,Author
634EE12A-34CE-4A2C-B24A-004E935F52D9,9564B676-47B7-4D40-900A-271F71BEF0DE,00000000-0000-0000-0000-000000000000,RteDBIntegrityMessages,NULL,NULL,NULL,153,Leg without two terminus features,Leg without two terminus features,-1,-1,ROUTE,NULL,NULL,0,NULL
E69113B3-1BFB-44E7-8360-004F069815C9,1449F0F0-DB97-11D6-A551-00B0D021E10A,1449DEA7-DB97-11D6-A551-00B0D021E10A,PressureRatings2,NULL,Pressure Ratings,NULL,380,PN1000,PN1000,18,0,EF,NULL,NULL,0,NULL
6DB6B91D-6256-401B-94A6-0051F9E45C06,EBEDCE7B-B6A4-47B6-AB91-36906F6CF80E,59F06EF4-4BA6-4C68-B877-876BE234251D,ValveModelNumber,NULL,ValveManufacturer,NULL,2592,Val-Matic Model 116/38,Val-Matic® Model 116/38,885,5012,REFDAT,Dec 18 2008  3:28PM,Jul 23 2013  6:35PM,0,INGRNET\sp3dadminuser1
D83717A4-0E4A-43F0-9B85-0053E7E50AF9,EBEDCE7B-B6A4-47B6-AB91-36906F6CF80E,59F06EF4-4BA6-4C68-B877-876BE234251D,ValveModelNumber,NULL,ValveManufacturer,NULL,659,Fairbanks 0312,Fairbanks 0312,140,1654,REFDAT,Dec 18 2008  3:23PM,Jul 23 2013  6:35PM,0,INGRNET\sp3dadminuser1
D8177CF2-086D-4F3A-A00F-0053FAB59429,9564B676-47B7-4D40-900A-271F71BEF0DE,00000000-0000-0000-0000-000000000000,RteDBIntegrityMessages,NULL,NULL,NULL,803,EntryExit not connected to leg,EntryExit not connected to leg,-1,-1,ROUTE,NULL,NULL,0,NULL
C59238E9-A425-49DA-A519-00544DCCE7E4,745CE101-8DB0-4C79-BE29-E8AF7961EEAD,DEE89E7E-2916-4334-8A8D-40532390ECEB,EndStandard,NULL,EndPractice,NULL,8070,Crane® PSI Solid Spacers,Crane® PSI Solid Spacers,6,681,CMNSCH,Oct 24 2014  4:40PM,Oct 24 2014  4:40PM,0,INGRNET\sp3dadminuser1
A566C907-0B0F-4221-9AEA-00561DE7C68D,EBEDCE7B-B6A4-47B6-AB91-36906F6CF80E,59F06EF4-4BA6-4C68-B877-876BE234251D,ValveModelNumber,NULL,ValveManufacturer,NULL,523,Durabla Restrictor Check,Durabla® Restrictor Check,3103,1166,REFDAT,Dec 18 2008  3:23PM,Jul 23 2013  6:34PM,0,INGRNET\sp3dadminuser1
88966EFD-A588-4F64-AE52-005A6CFBB485,1449F07F-DB97-11D6-A551-00B0D021E10A,1449DE73-DB97-11D6-A551-00B0D021E10A,ScheduleThicknesses2,NULL,Schedule or Thickness Practices,NULL,7180,"0.203""","0.203""",3,0,EF,NULL,NULL,0,NULL
FDED17DA-E1AE-43EF-8B6A-005CD6ED6140,5D6A8C7C-D4F1-45F3-B951-856093BD0DA1,00000000-0000-0000-0000-000000000000,PartDataBasis,NULL,NULL,NULL,1002,"Face-to-face dimension basis, detailed representation","Face-to-face dimension basis, detailed representation",-1,-1,REFDAT,NULL,Jul 23 2013  6:31PM,0,INGRNET\sp3dadminuser1
2085AA10-55C7-4BA5-A56F-005CE0F9C9C8,EBEDCE7B-B6A4-47B6-AB91-36906F6CF80E,59F06EF4-4BA6-4C68-B877-876BE234251D,ValveModelNumber,NULL,ValveManufacturer,NULL,2938,Victaulic Series 709,Victaulic® Series 709,58,5337,REFDAT,Dec 18 2008  3:29PM,Jul 23 2013  6:35PM,0,INGRNET\sp3dadminuser1
BF060044-D90A-49E9-9886-005F00B7D050,6BB26258-F91B-41B1-9F69-725920D33D2D,16AC2FF0-7E34-434B-8347-A8CE802A20E7,MaterialsGradePractice3,NULL,MaterialsGradePractice2,NULL,1051,A268-TP430Ti,A268-TP430Ti,20,0,EF,NULL,NULL,0,NULL
EB513C6D-2A40-48CF-94DA-005F8F46E00A,80D42AE5-6A2B-458F-86F1-C803A87E677C,A667C3E1-E639-4AF5-BAAF-0CA3225F2A5F,EquipmentTypes1,NULL,EquipmentTypes0,NULL,3005,Instrument Enclosure,,10,96,CMNSCH,Dec 18 2008  3:12PM,Jul 23 2013  6:14PM,0,INGRNET\sp3dadminuser1
D5F05252-4E6D-4B2C-B07A-0061F7028C5A,68CCC806-4B0F-4114-AC99-4643395AA08A,00000000-0000-0000-0000-000000000000,SpaceSemanticErrorMessages,NULL,NULL,NULL,1,Input points are more than required,More than the required number of input points are given,-1,-1,SPACE,NULL,NULL,0,NULL
8671DB87-4294-4A75-BF89-0063A6AFD778,6AE652BF-CD42-49B4-9379-C6BFEAF18835,00000000-0000-0000-0000-000000000000,ShipStructConnectionContactMsgs,NULL,NULL,NULL,66,Unexpected error in Contact_Copy_CES,Cannot create/modify logical connection between the two objects,-1,-1,STRUCT,NULL,NULL,0,NULL
FCDFFDDD-67F2-4C98-896D-006580F8A311,1449F235-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes3,NULL,PipingComponentTypes2,NULL,9208,"Gate valve, extended bonnet","Gate valve, extended bonnet",5,0,EF,NULL,NULL,0,NULL
D0C451F1-C9B1-4253-897A-006728F45D55,2B4DDA11-E72D-4533-B484-C838EA472F84,00000000-0000-0000-0000-000000000000,SMSurvivabilityWarningMessages,NULL,NULL,NULL,1041,Problem in storing Geometries after unfold,Problem in storing Geometries after unfold,-1,-1,STRMFG,NULL,NULL,0,NULL
D5CBFBF9-06AA-432F-B2A8-00673627275B,C1479A07-F057-4DD0-8061-AE174ECE337F,D1271529-EE95-4B54-B6F3-BD249A4C9740,MaterialsGrade,NULL,MaterialsCategory,NULL,7305,ASTM A815 Grade WP446 (UNS S44600),ASTM A815 Grade WP446 (UNS S44600),20,964,REFDAT,Dec 18 2008  3:15PM,Jul 23 2013  6:19PM,0,INGRNET\sp3dadminuser1
EDA3D7FA-1E9F-4E17-9D49-0067DA297771,1449F53B-DB97-11D6-A551-00B0D021E10A,1449F588-DB97-11D6-A551-00B0D021E10A,PipingEndPreps3,NULL,PipingEndPreps2,NULL,1085,Mueller® Aqua-Grip™ mechanical joint end,Mueller® Aqua-Grip™ mechanical joint end,45,0,EF,NULL,NULL,0,NULL
38FF1E19-7080-486D-ACCB-00681E89A6AA,EBEDCE7B-B6A4-47B6-AB91-36906F6CF80E,59F06EF4-4BA6-4C68-B877-876BE234251D,ValveModelNumber,NULL,ValveManufacturer,NULL,985,Smith 5870,Smith 5870,100,4328,REFDAT,Dec 18 2008  3:27PM,Jul 23 2013  6:35PM,0,INGRNET\sp3dadminuser1
64CA3B57-CDA4-4411-AE89-006981EF5649,1449F235-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes3,NULL,PipingComponentTypes2,NULL,5340,Vacuum relief valve,Vacuum relief valve,43,0,EF,NULL,NULL,0,NULL
E533320D-9AB7-460D-8A8A-0069A983C69B,AC8BD196-0747-4DE9-B831-195C612D0330,00000000-0000-0000-0000-000000000000,IcarusGratingType,,NULL,NULL,1,Undefined,Undefined,-1,1,UDP,Dec 18 2008  3:15PM,Jul 23 2013  6:19PM,0,INGRNET\sp3dadminuser1
3BB628F9-A13D-4D3C-B1D2-006A18FC70DD,C1479A07-F057-4DD0-8061-AE174ECE337F,D1271529-EE95-4B54-B6F3-BD249A4C9740,MaterialsGrade,NULL,MaterialsCategory,NULL,902,ASTM B152 Cl.C14420,ASTM B152 Cl.C14420,25,1023,REFDAT,Dec 18 2008  3:15PM,Jul 23 2013  6:19PM,0,INGRNET\sp3dadminuser1
67F050D0-2837-4343-8174-006A8B40CD6B,851DF7B9-29AA-48DA-9EC9-237790A448AE,7579014F-F19F-45A4-89FD-CF768DFF73B7,CoatingType,NULL,CoatingRequirement,NULL,182,"MCU (Moisture-Cured Urethane) universal primer ","MCU (Moisture-Cured Urethane) universal primer ",5,77,CMNSCH,Dec 18 2008  3:12PM,Jul 23 2013  6:12PM,0,INGRNET\sp3dadminuser1
2567A77E-DB26-4DFB-8E29-006E8ACB9E31,C1479A07-F057-4DD0-8061-AE174ECE337F,D1271529-EE95-4B54-B6F3-BD249A4C9740,MaterialsGrade,NULL,MaterialsCategory,NULL,7300,ASTM A815 Grade WP27 (UNS S44627),ASTM A815 Grade WP27 (UNS S44627),20,959,REFDAT,Dec 18 2008  3:15PM,Jul 23 2013  6:19PM,0,INGRNET\sp3dadminuser1
08C1F7D9-07B1-4382-B225-006EF928C29F,C1479A07-F057-4DD0-8061-AE174ECE337F,D1271529-EE95-4B54-B6F3-BD249A4C9740,MaterialsGrade,NULL,MaterialsCategory,NULL,1658,ASTM A494-CW-12M-2,ASTM A494-CW-12M-2,30,1202,REFDAT,Dec 18 2008  3:15PM,Jul 23 2013  6:19PM,0,INGRNET\sp3dadminuser1
3EEA92DD-318A-4ECB-A96B-0071F9F935A4,EBEDCE7B-B6A4-47B6-AB91-36906F6CF80E,59F06EF4-4BA6-4C68-B877-876BE234251D,ValveModelNumber,NULL,ValveManufacturer,NULL,6787,Rovalve Figure 3,Rovalve Figure 3,6763,4062,REFDAT,Dec 18 2008  3:26PM,Jul 23 2013  6:35PM,0,INGRNET\sp3dadminuser1
440DDC9B-2066-44E4-A0CC-00736C24B23A,714404C9-FD44-4C1B-9D19-E483047B06F7,2D987274-81C0-4430-B33D-78F7797A60FC,EquipmentTypes4,NULL,EquipmentTypes3,NULL,1225,Cone Roof Silo,,1210,58,CMNSCH,Dec 18 2008  3:12PM,Jul 23 2013  6:14PM,0,INGRNET\sp3dadminuser1
9DE58A84-A91A-458C-8F84-0078939F0D1F,29859B2F-70F4-4C77-8D79-B35AC0E7ED34,7A1FED8E-A20A-4258-8544-8346601DEC30,ValveOperatorGeometricIndStd,NULL,ValveOperatorGeometricIndPract,NULL,1999,"Morin Model 144DA, Series S","Morin Model 144DA, Series S",6,1675,REFDAT,Dec 18 2008  3:36PM,Jul 23 2013  7:11PM,0,INGRNET\sp3dadminuser1
88FA2B03-2D1D-44B9-9FBC-0079321231D1,1449F59D-DB97-11D6-A551-00B0D021E10A,1449E093-DB97-11D6-A551-00B0D021E10A,PipingEndStds2,NULL,Piping End Standards,NULL,1289,ASTM F437,ASTM F437,5,0,EF,NULL,NULL,0,NULL
88A2511D-6AE8-4921-AA23-007A19BBC5F6,6BB26258-F91B-41B1-9F69-725920D33D2D,16AC2FF0-7E34-434B-8347-A8CE802A20E7,MaterialsGradePractice3,NULL,MaterialsGradePractice2,NULL,276,A283-D,A283-D,10,0,EF,NULL,NULL,0,NULL
BA9CC0B5-EAF3-468D-A567-007B430BA7DC,8A3796D4-3A7B-4636-812D-F6D860CFA9AC,291AD1AC-F5EB-4170-A9D3-49EB861EC0DC,GeometricIndustryStandard,NULL,GeometricIndustryPractice,NULL,53,ASME-B16.23,"ASME B16.23, Cast Copper Alloy Solder Joint Drainage Fittings",5,16,REFDAT,Dec 18 2008  3:13PM,Jul 23 2013  6:15PM,0,INGRNET\sp3dadminuser1
41FBDDF2-53F9-4746-B3B7-007C66F46AB0,EEE51EE8-355F-449B-B703-A6F9E7E18620,00000000-0000-0000-0000-000000000000,Materials Grade Practice,NULL,NULL,NULL,70821,GB3077-40CrMnMo,GB3077-40CrMnMo,0,0,EF,NULL,NULL,0,NULL
ED299C08-164E-4A1C-BE92-007F3B80EE06,48197014-E585-4F33-93A8-7F0DD8B25C85,1ADD7B55-2BB1-40DE-BF33-E0C6BCF9E926,PipingCommodityType,NULL,PipingCommoditySubClass,NULL,8970,"Backflow preventer, vacuum breaker","Backflow preventer, vacuum breaker",10,97,REFDAT,Dec 18 2008  3:20PM,Jul 23 2013  6:32PM,0,INGRNET\sp3dadminuser1
3651B1EF-5AAA-4AA6-AEA8-0080CB1BFE6C,55C42264-078A-4509-A29C-E411EED05C1A,66F9F5C7-76DF-4FD4-A3CF-057136181ECD,GeometricIndustryStandards2,NULL,Geometric Industry Standard,NULL,9100,BS 5155,"BS 5155, Butterfly Valves (Withdrawn)",33,0,EF,NULL,NULL,0,NULL
DAEE0C70-43AD-496B-9749-00815F13367C,5D6A8C7C-D4F1-45F3-B951-856093BD0DA1,00000000-0000-0000-0000-000000000000,PartDataBasis,NULL,NULL,NULL,759,"Blind spacer and open spacer set, specified by handle length from flow centerline","Blind spacer and open spacer set, specified by handle length from flow centerline",-1,-1,REFDAT,NULL,Jul 23 2013  6:31PM,0,INGRNET\sp3dadminuser1
5C28FF72-6F10-4512-B5D3-008336C6B628,8A3796D4-3A7B-4636-812D-F6D860CFA9AC,291AD1AC-F5EB-4170-A9D3-49EB861EC0DC,GeometricIndustryStandard,NULL,GeometricIndustryPractice,NULL,4225,Powhatan,Powhatan,6,529,REFDAT,Dec 18 2008  3:13PM,Jul 23 2013  6:15PM,0,INGRNET\sp3dadminuser1
1D14FAA4-C412-46CB-986D-0083C8D97DCC,1449F59D-DB97-11D6-A551-00B0D021E10A,1449E093-DB97-11D6-A551-00B0D021E10A,PipingEndStds2,NULL,Piping End Standards,NULL,1212,JIS G 3443,JIS G 3443,40,0,EF,NULL,NULL,0,NULL
73D36CEE-332E-4589-9575-00842A398F51,C1479A07-F057-4DD0-8061-AE174ECE337F,D1271529-EE95-4B54-B6F3-BD249A4C9740,MaterialsGrade,NULL,MaterialsCategory,NULL,6101,CFS629-590:Cat 1,BS3604:CFS629-590:Cat 1,120,2664,REFDAT,Dec 18 2008  3:17PM,Jul 23 2013  6:19PM,0,INGRNET\sp3dadminuser1
A90278A9-04B1-48D6-8F9E-0084852A0780,145AAF30-E6E8-496E-9A1C-5333BB44FAB1,99F66554-1DD0-48D7-8487-307BD2297C4A,CommodityOption,NULL,OptionCategory,NULL,1935,250-500 Ra,250-500 min AARH (Ra) finish,80,1087,REFDAT,Dec 18 2008  3:12PM,Jul 23 2013  6:12PM,0,INGRNET\sp3dadminuser1
F0D788E1-F321-4616-AA59-0085199B9444,8A3796D4-3A7B-4636-812D-F6D860CFA9AC,291AD1AC-F5EB-4170-A9D3-49EB861EC0DC,GeometricIndustryStandard,NULL,GeometricIndustryPractice,NULL,50247,DIN EN 558-2/1,"DIN EN 558-2, Industrial Valves - Basic Series 1 Face-to-face dimensions of metal valves for use in flanged pipe systems - Part 2: Class-designated valves",18,1102,REFDAT,Dec 18 2008  3:14PM,Jul 23 2013  6:15PM,0,INGRNET\sp3dadminuser1
C14B8E64-EB93-46B5-B596-008664BDEE6D,29859B2F-70F4-4C77-8D79-B35AC0E7ED34,7A1FED8E-A20A-4258-8544-8346601DEC30,ValveOperatorGeometricIndStd,NULL,ValveOperatorGeometricIndPract,NULL,2350,Triac WE-6900,Triac WE-6900,6,2195,REFDAT,Dec 18 2008  3:37PM,Jul 23 2013  7:11PM,0,INGRNET\sp3dadminuser1
AFC7433E-A664-4E2A-BAE1-0087CA33F210,59D54753-D9A6-4ED9-97B0-EC35195F9CA9,00000000-0000-0000-0000-000000000000,hv_shape,NULL,NULL,NULL,3,ROUND,ROUND,0,0,EF,NULL,NULL,0,NULL
BBB52520-07F4-4106-9DD9-008812F0CEE7,869850BC-BEEE-4C0D-AF39-D360CD161C67,1AD9016F-DED5-4029-8284-C6FB01985102,EqTypes3,NULL,EqTypes2,NULL,1585,Platform scale,Platform scale,1570,1585,EF,NULL,NULL,0,NULL
0F0B4CE1-E281-4154-8480-0088ECA88BB0,1427D53F-60A3-4048-877C-6B4C1A50FB18,E45C16BC-9983-4E1E-A79E-DAD095D9446B,TerminationSubClass,NULL,TerminationClass,NULL,11,"Flanged, Weld Gasket Seal","Flanged, Weld Gasket Seal",5,-1,CMNSCH,NULL,Jul 23 2013  6:14PM,0,INGRNET\sp3dadminuser1
C6BF7E60-2A8B-441C-B192-008A5F2D0EA7,8A3796D4-3A7B-4636-812D-F6D860CFA9AC,291AD1AC-F5EB-4170-A9D3-49EB861EC0DC,GeometricIndustryStandard,NULL,GeometricIndustryPractice,NULL,9200,Improved Piping Products (IPP) Deltaflex® SOC SE Stub End and Backup Ring System,Improved Piping Products (IPP) Deltaflex® SOC SE Stub End and Backup Ring System,6,2462,REFDAT,Oct 24 2014  4:37PM,Oct 24 2014  4:37PM,0,INGRNET\sp3dadminuser1
FCD110ED-6078-45C4-A2C3-008A69E132DB,4863D25C-AF58-4F73-8514-D5526E66D17B,00000000-0000-0000-0000-000000000000,hsYesNo,,NULL,NULL,2,No,No,-1,2,UDP,Aug 25 2011  9:58PM,Jul 23 2013  7:17PM,0,INGRNET\sp3dadminuser1
D789230A-35B5-4D9A-9069-008AB562CF32,C1479A07-F057-4DD0-8061-AE174ECE337F,D1271529-EE95-4B54-B6F3-BD249A4C9740,MaterialsGrade,NULL,MaterialsCategory,NULL,65247,"C3602, JIS H 3250","C3602, JIS H 3250",49,3452,REFDAT,Dec 18 2008  3:18PM,Jul 23 2013  6:19PM,0,INGRNET\sp3dadminuser1
2BF0514D-072E-45EA-881D-008AE6BD624A,55C42264-078A-4509-A29C-E411EED05C1A,66F9F5C7-76DF-4FD4-A3CF-057136181ECD,GeometricIndustryStandards2,NULL,Geometric Industry Standard,NULL,3325,L & M Valve,L & M Valve,6,0,EF,NULL,NULL,0,NULL
E6618E71-91FC-4034-9A92-008B17793F6D,187FAD4D-6A5B-4ECE-B5FA-EBBA3690C7DC,00000000-0000-0000-0000-000000000000,Piping system port type,NULL,NULL,NULL,50,Pump normal flow in,Pump normal flow in,0,0,EF,NULL,NULL,0,NULL
9EA1714B-E7D0-4692-9EF2-008B47C19B07,EBEDCE7B-B6A4-47B6-AB91-36906F6CF80E,59F06EF4-4BA6-4C68-B877-876BE234251D,ValveModelNumber,NULL,ValveManufacturer,NULL,7243,Stockham Figure G-612,Stockham Figure G-612,105,4519,REFDAT,Dec 18 2008  3:27PM,Jul 23 2013  6:35PM,0,INGRNET\sp3dadminuser1
93C13AEA-CFD5-4CBF-A5E3-008BC72F530A,745CE101-8DB0-4C79-BE29-E8AF7961EEAD,DEE89E7E-2916-4334-8A8D-40532390ECEB,EndStandard,NULL,EndPractice,NULL,1403,"MSS SP-79, Type 2, Socket-Welding Reducer Inserts","MSS SP-79, Type 2, Socket-Welding Reducer Inserts",5,167,CMNSCH,Dec 18 2008  3:12PM,Jul 23 2013  6:14PM,0,INGRNET\sp3dadminuser1
AA0F7B31-8167-4E9E-9A9B-008DF4695C35,8A3796D4-3A7B-4636-812D-F6D860CFA9AC,291AD1AC-F5EB-4170-A9D3-49EB861EC0DC,GeometricIndustryStandard,NULL,GeometricIndustryPractice,NULL,355,ASTM D 2949,"ASTM D2949, Standard Specification for 3.25-in. Outside Diameter Poly(Vinyl Chloride) (PVC) Plastic Drain, Waste, and Vent Pipe and Fittings",5,125,REFDAT,Dec 18 2008  3:13PM,Jul 23 2013  6:15PM,0,INGRNET\sp3dadminuser1
C7E8EE13-C264-4450-AD99-008E9F609ADA,C1479A07-F057-4DD0-8061-AE174ECE337F,D1271529-EE95-4B54-B6F3-BD249A4C9740,MaterialsGrade,NULL,MaterialsCategory,NULL,7969,ASTM A193 Grade (UNS ),ASTM A193 Grade (UNS ),50,2190,REFDAT,Dec 18 2008  3:16PM,Jul 23 2013  6:19PM,0,INGRNET\sp3dadminuser1
4EEB6BCE-B356-45FD-8DB1-008EA62C1768,1449F0F0-DB97-11D6-A551-00B0D021E10A,1449DEA7-DB97-11D6-A551-00B0D021E10A,PressureRatings2,NULL,Pressure Ratings,NULL,7109,150 psig,150 psig,740,0,EF,NULL,NULL,0,NULL
2BB35B5F-A042-492B-B5C9-008F46E233D1,0FF07875-AD02-4744-BC1D-7FE3CC086A6F,00000000-0000-0000-0000-000000000000,SpaceAdjacencyContactType,,NULL,NULL,1,Undefined,Undefined,-1,1,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,0,INGRNET\sp3dadminuser1
09AD713D-781A-46FC-B75E-008F8EDA9265,C1479A07-F057-4DD0-8061-AE174ECE337F,D1271529-EE95-4B54-B6F3-BD249A4C9740,MaterialsGrade,NULL,MaterialsCategory,NULL,65107,"A 3203TD, JIS H 4080","A 3203TD, JIS H 4080",39,3261,REFDAT,Dec 18 2008  3:17PM,Jul 23 2013  6:19PM,0,INGRNET\sp3dadminuser1
8A39C6EB-7A9A-4F44-9A01-008FFCB46B4F,1449F07F-DB97-11D6-A551-00B0D021E10A,1449DE73-DB97-11D6-A551-00B0D021E10A,ScheduleThicknesses2,NULL,Schedule or Thickness Practices,NULL,7101,8.5 mm,8.5 mm,3,0,EF,NULL,NULL,0,NULL
4A7D9D7F-524B-4A99-AC2B-0092A34B6BEB,7A1FED8E-A20A-4258-8544-8346601DEC30,00000000-0000-0000-0000-000000000000,ValveOperatorGeometricIndPract,NULL,NULL,NULL,410,Italy Standards (UNI),,-1,410,REFDAT,NULL,Jul 23 2013  7:11PM,0,INGRNET\sp3dadminuser1
89C3B705-6D8E-4243-A96E-009302E88D89,632CEBD3-A0CD-4628-90E9-33D583C64A72,04F57F15-2F98-42C3-A24C-17E1115CA8A9,ProcessEqCompTypes3,NULL,ProcessEqCompTypes2,NULL,2060,Material Tracing,Material Tracing,2030,2060,EF,NULL,NULL,0,NULL
163E256E-E482-443F-9D50-0094A098BB50,7FD9A544-0659-4EEB-8647-04C019EF7802,9208E254-A3F3-4DB8-AF8E-890044519BFB,ShortCodeHierarchyType,NULL,ShortCodeHierarchyClass,NULL,50,Miters,,10,50,REFDAT,NULL,Jul 23 2013  6:34PM,0,INGRNET\sp3dadminuser1
C1BB8A6D-4AF8-4700-B647-0096AD5B342C,C870FB02-CBE2-469E-8689-8A5F39E94A0F,00000000-0000-0000-0000-000000000000,SMCustomWarningMessages,NULL,NULL,NULL,2011,RefPlaneButtockMark Failed,Problem occurred in RefPlaneButtockMark rule,-1,-1,STRMFG,NULL,NULL,0,NULL
3553C7E2-B74F-4904-8F17-009749202FF4,01D524B8-8639-43C6-BD51-08A44800FF60,1427D53F-60A3-4048-877C-6B4C1A50FB18,EndPreparation,NULL,TerminationSubClass,NULL,916,MBE,Male bayonet end,30,119,CMNSCH,Dec 18 2008  3:12PM,Jul 23 2013  6:14PM,0,INGRNET\sp3dadminuser1
4614F5F8-34C4-4D46-8F73-009753FF11DA,145AAF30-E6E8-496E-9A1C-5333BB44FAB1,99F66554-1DD0-48D7-8487-307BD2297C4A,CommodityOption,NULL,OptionCategory,NULL,3292,2000 WOG,2000 WOG,70,451,REFDAT,Dec 18 2008  3:12PM,Jul 23 2013  6:12PM,0,INGRNET\sp3dadminuser1
07876F14-1F2F-4844-940D-0099D60F5F30,F1B2F0B2-8DA8-49D9-8C89-18EAA486E889,00000000-0000-0000-0000-000000000000,StrDetFeature2DSemMsgs,NULL,NULL,NULL,580,Could not retrieve the IJComplexString Interface,Could not retrieve the IJComplexString Interface,-1,-1,STRUCT,NULL,NULL,0,NULL
9A66F86C-C8E3-4E2B-AEEA-009A2EADA2C5,1449F235-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes3,NULL,PipingComponentTypes2,NULL,440,Pressure automated valve,Pressure automated valve,43,0,EF,NULL,NULL,0,NULL
20DAA8B6-CD73-4D31-AF28-009A8ECC98C2,C1479A07-F057-4DD0-8061-AE174ECE337F,D1271529-EE95-4B54-B6F3-BD249A4C9740,MaterialsGrade,NULL,MaterialsCategory,NULL,4147,ASTM A490,ASTM A490,50,2127,REFDAT,Dec 18 2008  3:16PM,Jul 23 2013  6:19PM,0,INGRNET\sp3dadminuser1
ED2E0A27-3CB7-4D5F-AF49-009AA346BFA9,1449F59D-DB97-11D6-A551-00B0D021E10A,1449E093-DB97-11D6-A551-00B0D021E10A,PipingEndStds2,NULL,Piping End Standards,NULL,2019,DIN 16962-13,DIN 16962-13,18,0,EF,NULL,NULL,0,NULL
922FA26E-258C-4159-8070-009AED7EF119,C1479A07-F057-4DD0-8061-AE174ECE337F,D1271529-EE95-4B54-B6F3-BD249A4C9740,MaterialsGrade,NULL,MaterialsCategory,NULL,1282,ASTM A452-TP316H,ASTM A452-TP316H,20,738,REFDAT,Dec 18 2008  3:15PM,Jul 23 2013  6:19PM,0,INGRNET\sp3dadminuser1
75E4F143-AD2B-4CE7-965C-009C64D05239,EEE51EE8-355F-449B-B703-A6F9E7E18620,00000000-0000-0000-0000-000000000000,Materials Grade Practice,NULL,NULL,NULL,7473,ASTM B462 (UNS R20033),ASTM B462 (UNS R20033),0,0,EF,NULL,NULL,0,NULL
0C10DE69-27D0-41B4-8169-009C8455A5D8,967C6656-559A-40AB-96DB-F87DB7AF0718,00000000-0000-0000-0000-000000000000,WeldingProcedurePractice,NULL,NULL,NULL,70,"Peru, Standards (INDECOPI)",,-1,70,REFDAT,NULL,Jul 23 2013  7:16PM,0,INGRNET\sp3dadminuser1
0F576CC8-F324-4B94-9C2F-009DAB225B16,48197014-E585-4F33-93A8-7F0DD8B25C85,1ADD7B55-2BB1-40DE-BF33-E0C6BCF9E926,PipingCommodityType,NULL,PipingCommoditySubClass,NULL,18,"Plug valve, full jacket","Plug valve, full jacket",5,13,REFDAT,Dec 18 2008  3:20PM,Jul 23 2013  6:32PM,0,INGRNET\sp3dadminuser1
D50ECB26-AC40-4272-8864-00A04C33BBE1,B6AC33B5-DE85-4CCA-A598-D9C4950CC15B,F4610AE0-C066-4E7F-BDC1-87B4FA78E72B,PressureRating,NULL,RatingPractice,NULL,3075,JIS 70K,JIS 70K (70 kg/cm2),40,233,REFDAT,Dec 18 2008  3:21PM,Jul 23 2013  6:34PM,0,INGRNET\sp3dadminuser1
E065142A-939D-472B-9649-00A08D44BF18,EBEDCE7B-B6A4-47B6-AB91-36906F6CF80E,59F06EF4-4BA6-4C68-B877-876BE234251D,ValveModelNumber,NULL,ValveManufacturer,NULL,8911,Hopkinsons A23906W,Hopkinsons A23906W,8895,6452,REFDAT,Dec 18 2008  3:32PM,Jul 23 2013  6:35PM,0,INGRNET\sp3dadminuser1
BE381508-7B2C-46DA-AA1D-00A35430479D,8A3796D4-3A7B-4636-812D-F6D860CFA9AC,291AD1AC-F5EB-4170-A9D3-49EB861EC0DC,GeometricIndustryStandard,NULL,GeometricIndustryPractice,NULL,70103,GB/T 15188.1,"GB/T 15188.1, Valve face-to-face dimensions - butt-welding ends valve",45,1779,REFDAT,Dec 18 2008  3:14PM,Jul 23 2013  6:15PM,0,INGRNET\sp3dadminuser1
16CAA6EF-5CCA-43FF-A1D3-00A4CF2BC0A9,C1479A07-F057-4DD0-8061-AE174ECE337F,D1271529-EE95-4B54-B6F3-BD249A4C9740,MaterialsGrade,NULL,MaterialsCategory,NULL,65226,"C1221, JIS H 3100","C1221, JIS H 3100",49,3431,REFDAT,Dec 18 2008  3:18PM,Jul 23 2013  6:19PM,0,INGRNET\sp3dadminuser1
877C54B3-F143-436C-B484-00A697F6B8DD,1449E0D3-DB97-11D6-A551-00B0D021E10A,1449E0D1-DB97-11D6-A551-00B0D021E10A,FluidCodes,NULL,Fluid system,NULL,239,GSO,Sour gas,25,0,EF,NULL,NULL,0,NULL
78085459-F27A-4993-B695-00AA0744E9A7,DEE89E7E-2916-4334-8A8D-40532390ECEB,00000000-0000-0000-0000-000000000000,EndPractice,NULL,NULL,NULL,95,"France, Standards (AFNOR)",,-1,95,CMNSCH,NULL,Jul 23 2013  6:14PM,0,INGRNET\sp3dadminuser1
